effect_id,brand_id,model_ids,effect_name,version,collection,effect_types,tool_types,plugin_formats,plugin_notes,workflow_notes,description,recording_notes,artist_reference,attributes,tags,parent_ids
7bc89be7-9d93-4205-af29-96b76b34a054,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,9cc04c20-1cd2-4968-9363-ba5ddc38fa07,4x12 E 412 PRO XXL,,Engl Collection,,,,4x12 CAB,Engl E412XXL ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
e85fb7ae-b699-4627-b53f-999cf5eacbc3,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5dba056e-3007-4294-9c5d-fa76d1c248a2,German 34,,Amplitube Collection,,,,(high-gain),Engl E645 Powerball ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
55b0169b-0ac1-4f8b-b679-0d74ac177bb3,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5dba056e-3007-4294-9c5d-fa76d1c248a2,Powerball,,Engl Collection,,,,(high-gain),Engl E645 Powerball ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
98aa2980-41a2-4985-a58c-f2720e3b18d0,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,4d7adc92-d38d-4369-90d2-bc149ecf11fa,E650,,Engl Collection,,,,,Engl E650 ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
fe82e510-4fbb-496a-a1c3-d26e552e3fea,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,2cf55b7e-2276-4487-bb73-d930649ba973,SVX Volume,,Amplitube SVX,Dynamics,,,,Ernie Ball MVP TOP,,,,,"Bass,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
1acdd519-7140-4c5f-9a85-4e3373dc2c91,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,2cf55b7e-2276-4487-bb73-d930649ba973,Volume,,Amplitube Collection,Dynamics,,,,Ernie Ball MVP TOP,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
85fe4463-655e-43a2-9f14-b9c38e38976d,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,f93ee00b-7c4c-484e-be9a-2b0b8c3da6ae,Harmonator,,Amplitube Collection,"Delay,Modulation,Pitch Tools,Spatial Processing",,,,,,,,,"Guitar,Stomp,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
9b74ac7c-5fce-48dc-a461-a052e0295fe5,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,353aeb0d-c1aa-493c-b81c-7fb282bb6e74,1x15 53 Bassman,,Fender Collection,,,,1x15 CAB,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
2c4b22c2-78e7-4da7-88b9-f92698770c76,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,353aeb0d-c1aa-493c-b81c-7fb282bb6e74,53 Bassman,,Fender Collection,,,,(crunch),Fender '53 Bassman ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
8d62d709-c791-49ca-8570-793bb8c05db5,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5919021f-9929-410f-a610-897fe38d7e2a,57 Bandmaster,,Fender Collection,,,,(crunch),Fender '57 Bandmaster ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
deabcda1-6f83-4aee-a98c-0d56791c4adf,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5919021f-9929-410f-a610-897fe38d7e2a,3x10 57 Bandmaster,,Fender Collection,,,,3x10 CAB,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
d5af10a0-9fb8-4b4a-8e94-cb0c771a9abe,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,4dbec6df-87d7-42e5-9b4b-6ef59943949a,57 Champ,,Fender Collection,,,,(clean) 1x8,Fender '57 Champ ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
a0262555-f076-4ed0-b40b-40b02d78189d,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,c684af45-4e72-4cb5-a009-79db300674fe,1x8 57 Custom Champ,,Fender Collection,,,,1x8 CAB,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
66212a29-f04a-41f2-9431-fae8e8704b66,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,c684af45-4e72-4cb5-a009-79db300674fe,57 Custom Champ,,Fender Collection,,,,(crunch),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
01afe914-f664-45db-8928-f65ff02b1ed8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,f3602f4b-0a01-41d0-ae3d-e8f5b7ce5e87,1x12 57 Custom Deluxe,,Fender Collection,,,,1x12 CAB,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
c09f7bbc-5af9-462c-b5c4-1466b8285955,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,f3602f4b-0a01-41d0-ae3d-e8f5b7ce5e87,57 Custom Deluxe,,Fender Collection,,,,(crunch),Fender '57 Custom Deluxe ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
f335b299-5fc4-426b-b7a8-ad443fe7ce84,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,3233774c-0f61-4eac-a7b8-195f709def74,1x15 57 Custom Pro-Amp,,Fender Collection,,,,1x15 CAB,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
d4956a95-0b84-4f8c-a75b-dacae1bd5e5f,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,3233774c-0f61-4eac-a7b8-195f709def74,57 Custom Pro-Amp,,Fender Collection,,,,(crunch),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
ebe051ed-fbeb-433b-93b5-f8bf6cbca7ea,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,920d8541-2100-4be6-a7e9-beb8733b6b91,2x12 57 Custom Twin-Amp,,Fender Collection,,,,2x12 CAB,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
78d34619-d173-4a22-9842-b3962d9e69ab,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,920d8541-2100-4be6-a7e9-beb8733b6b91,57 Custom Twin-Amp,,Fender Collection,,,,(clean),Fender '57 Custom Twin-Amp ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
2682dead-4fcf-4e5f-85e1-6a9fd4084a7f,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b4b37998-a32e-4dd8-8064-7873b924e2a9,57 Deluxe,,Fender Collection,,,,(crunch) 1x12,Fender '57 Deluxe TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
42408a19-3adc-4065-831c-42bd748febd7,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b4b37998-a32e-4dd8-8064-7873b924e2a9,Tube Vintage Combo,,Amplitube Collection,,,,(crunch),Fender '57 Deluxe TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
b8df07cf-473a-4a6c-a9da-b56f1f61a0af,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ec50ba25-c961-4631-aff1-085b7457d4bf,American Tube Vintage,,Amplitube Collection,,,,(crunch),Fender ’59 Bassman ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
630b80d5-50b8-4c3e-927c-215476bdc98b,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ec50ba25-c961-4631-aff1-085b7457d4bf,American Vintage B,,Electric Gypsy Collection,,,,(clean),Fender ’59 Bassman ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
5286b887-852a-41d4-8efe-1e810924c807,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,216d951b-384e-4031-b99c-b3c92ce5ff93,59 Bassman LTD,,Fender Collection,,,,(crunch) 4x10,Fender '59 Bassman LTD ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
50503527-8515-4aa9-9c95-569694c2a432,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,a6a488a1-9f66-40e2-8a9e-14bfe295ee92,63 Reverb,,Fender Collection,Reverb&Room,,,,,,,,,Modeled,effects:82257eff-56fc-40a1-b9cc-567c68a11861
6bbfaeb1-6e9c-4f4d-943f-6c840c81d938,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,815cd896-e1c2-4d24-aa86-67e70dd96b6d,64 Vibroverb Custom,,Fender Collection,,,,(clean) 1x15,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
efaae38d-698c-4bbd-b040-52aaf2aabffb,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,381fce48-2ff9-421c-891a-11af645a1f0c,65 Deluxe Reverb,,Fender Collection,,,,(clean) 1x12,Fender '65 Deluxe Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
8422b77b-309b-41f2-9f26-50318ce0d288,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,381fce48-2ff9-421c-891a-11af645a1f0c,American Tube Clean 2,,Amplitube Collection,,,,(clean),Fender '65 Deluxe Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
8746bb63-3eab-4e80-8397-37b1fd28630b,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,47934158-a1c1-420e-adae-90c7c0165dad,65 Princeton,,Fender Collection,,,,(clean) 1x10,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
2c94627f-1f94-46dc-bc30-896222d9764a,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d6888014-2edc-4157-8d80-63731103cce7,4x10 65 Super Reverb,,Fender Collection,,,,4x10 CAB,Fender '65 Super Reverb (CAB) ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
b9115aa5-8ea2-4f31-bdaa-f97f2f85915e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d6888014-2edc-4157-8d80-63731103cce7,4x10 Open Vintage,,Amplitube Collection,,,,(1967) 4x10 CAB,Fender '65 Super Reverb (CAB) ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
c9872128-edd4-4457-ab6d-dcd5e9b8b366,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d6888014-2edc-4157-8d80-63731103cce7,65 SuperReverb,,Fender Collection,,,,(clean),Fender '65 Super Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
a5d5d756-852d-4e39-9b98-008221327d91,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,9b1831fe-fa8a-46d5-a765-efbed73e83c3,65 Twin Reverb,,Fender Collection,,,,(clean) 2x12,Fender '65 Twin Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
8b92766f-07ae-4110-92fd-55e61258f7e7,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,9b1831fe-fa8a-46d5-a765-efbed73e83c3,American Tube Clean 1,,Amplitube Collection,,,,(clean),Fender '65 Twin Reverb ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
93133e1e-bbab-46c4-bac7-68d782664fd8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ba9eded9-0e7c-45b5-afb4-9bed2c1dd71c,2x12 Open SL,,Electric Gypsy Collection,,,,2x12 CAB,Fender '68 Twin Reverb (CAB) ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
b34fc381-201a-47c9-916c-93082a1c209a,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ba9eded9-0e7c-45b5-afb4-9bed2c1dd71c,2x12 Open T J120,,Electric Gypsy Collection,,,,2x12 CAB JBL D120F (Factory Upgrade Option),Fender '68 Twin Reverb (CAB) ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
b5758ec9-8524-4d10-9409-ebac69cba9ae,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,78665565-5795-4770-ada4-3ece0d2b1a5f,2x15 Closed B J130,,Electric Gypsy Collection,,,,2x15 CAB JBL D130F,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
6588e928-5521-4745-8b8a-8918520033c7,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ed8a503a-d4fc-4492-89a6-dae28663c3b5,Blender,,Fender Collection,Harmonic Coloration,,,,Fender Blender ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
2692afb4-f7de-4777-8005-5e842524ec66,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,aa10876a-3437-4340-a296-7a379739ecb0,Champion 600,,Fender Collection,,,,(clean),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
f3b9b30f-0928-4795-aeae-255b3d804cb2,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,a1313f5d-b955-4d99-87fe-21327439a4cd,Tape Echo,,Fender Collection,Delay,,,Tape Echo Effect only,,,,,,Modeled,effects:82257eff-56fc-40a1-b9cc-567c68a11861
3218cb65-c37f-48c4-9597-6b996d0d5af8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,17f271bb-0676-484e-b192-0393439c2cbb,2x15 Closed D J130,,Electric Gypsy Collection,,,,2x15 CAB,Fender Dual Showman (CAB) ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
a2f98e7a-6f48-420e-9548-e5985cf4da02,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,17f271bb-0676-484e-b192-0393439c2cbb,American Vintage D,,Electric Gypsy Collection,,,,(clean),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
915be05f-b214-473d-8294-ba49a27a1f61,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,57811304-368b-4b1f-88a5-2e2ec79a32b5,Fuzz Wah,,Fender Collection,"Harmonic Coloration,Modulation",,,,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
7df33545-4edc-421d-bb96-5dde11226d71,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,fee080b8-3d3c-4321-ac83-0199135578cf,Fender Volume,,Fender Collection,Dynamics,,,,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
7bdc9092-8189-4433-a844-c555e25d2854,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,16ff2800-70cc-462d-8365-1dd30209e942,Fender Wah,,Fender Collection,Dynamics,,,Outboard listed as 'Wah',,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
4898373a-340b-4ab2-b239-e7bd02d4bb66,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5302f006-aa99-4af3-a4e8-44dae7eed3e3,Triangle Chorus,,Fender Collection,Modulation,,,Pedal derived from Fender Cyber-Twin SE,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
d018c18e-8843-473c-89d4-424ffad6ec08,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,854498f4-69a9-45a6-8809-0b483ac922bd,Sine Flange,,Fender Collection,Modulation,,,Pedal derived from Fender Cyber-Twin SE,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
84f43c6a-69ab-4157-bd3e-1799b28f741d,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e5ad0e25-3ae2-490d-b5d7-098f6e33f6ed,4x12 Metal F 1,,Amplitube Metal,,,,4x12 CAB,Fender MH-412SL Metalhead TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
1a8bf17c-6108-4b40-9247-5c437b37a1f7,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e5ad0e25-3ae2-490d-b5d7-098f6e33f6ed,MH-412SL,,Fender Collection,,,,4x12 CAB,Fender MH-412SL Metalhead TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
eec475bb-0c6d-43f6-a321-9daba7da82aa,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5170971d-9f76-4f4b-9257-c96a4c9bc159,MH-500 Metalhead,,Fender Collection,,,,(high-gain),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
f2d40b37-4959-4df2-aa84-3a9ba3f6310c,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,abd4eff7-fa98-448e-9d20-94541c0985e6,Pro Junior,,Fender Collection,,,,(clean) 1x10,Fender Pro Junior ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
9ba24d32-965a-4c4e-b75e-5d95d16fe3bc,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,312f566f-ff25-41b9-a1e0-a8b8446bc27e,Custom Fender,,,,,,1x12 CAB (Speaker),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
f2eb888d-6240-4aa6-976f-14bc37c5d702,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,9d267fb9-e239-4a6b-95ef-89ed8f22e618,Bassman 300,,Fender Collection,,,,,Fender Super Bassman 300 ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
24ac8274-ea91-49b7-ba3b-5de62f6d5931,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,c8467109-32a7-4833-aa95-3a5e1f2bd14e,Super-Sonic,,Fender Collection,,,,(crunch) 1x12,Fender Super-Sonic 22 TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
7c59b1df-9d49-4192-b768-a70f78bb46e8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e8a6c0de-e7df-485d-8a49-09f1e082d0c6,TBP-1,,Fender Collection,,,,,Fender TBP-1 Bass Preamp ALT (Tone),,,,,"Bass,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
37ac6d68-2f50-4e1b-aace-db88e5650383,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,0283c17c-b776-4f67-b23c-96a5f5be5c79,Fender Compressor,,Fender Collection,Dynamics,,,,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
27e625e1-551b-4573-911f-9608dc69945a,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b35bf3f8-d4fe-4c78-851f-318b506d641e,Pitch Shift,,Fender Collection,Pitch Tools,,,Pedal derived from Fender Cyber-Twin SE,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
ece0db86-4b42-42e4-bd2f-5d6282407e46,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,1b6f3aef-53e4-4905-bd53-5aec1130166b,Vibratone,,Fender Collection,,,,,Fender Vibratone ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
cc402780-dcbe-42cb-a09e-561ae27820af,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,f13adbdf-570f-4acb-b8d0-58fbf05322aa,Vibro-King,,Fender Collection,,,,(clean) 3x10,Fender Vibro-King TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
9b789ff7-e74a-4dff-8cc7-77e76565e915,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,47488719-a81b-4f8b-92f6-4965c4f4181f,Silver Alnico,,,,,,1x12 CAB (Speaker),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
0e103c3e-f5d3-4cbe-acf4-f6a524b688a1,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,90ed4e72-dccb-4fef-ad6b-32a71201b996,FOX Phaser,,Brian May Collection,Modulation,,,,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
9a7ae85f-f069-4400-89ca-e5151957d524,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,939bd7d5-5a2b-475a-9987-20b209e952bb,OCD,,Fulltone Collection,Harmonic Coloration,,,,Fulltone OCD ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
55fb03da-67f8-4dfd-bc8f-fbe1fcd2dbab,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d686d8a0-27ca-4b10-aa78-556c8b130ae7,SSTE,,Fulltone Collection,Delay,,,SSTE = Solid State Tape Echo,,,,,,Modeled,effects:82257eff-56fc-40a1-b9cc-567c68a11861
730bb6c0-24ac-4cde-bdba-7a8ddc54f116,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,dfaed27d-c2b5-4972-a0fd-95bd9471ce43,Satch Octave,,Joe Satriani Collection,Harmonic Coloration,,,,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
b5f77069-78a6-4254-89aa-52a24f0228d5,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,a8448e11-5655-4fc5-91fe-a4aa14721756,Pre EQ 3,,Dimebag Darrell - CFH,EQ,,,,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
afa703df-0652-468e-9a56-84d172a6cd2e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,38d7028b-e3d7-4c95-9155-480e93d2d454,Solid State Bass Preamp,,Amplitube Collection,,,,,Gallien-Krueger 800RB ALT (Tone),,,,,"Bass,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
bed6ef58-a931-4ec4-beb9-f8261faa7d9e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e8cda797-362d-471d-90e2-636433144b94,1x12 MB 150 S,,Galien Krueger Collection,,,,1x12 CAB,,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
a74f89b0-6686-4c12-8f80-b9a49aa307ba,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,e8cda797-362d-471d-90e2-636433144b94,MB 150 S,,Galien Krueger Collection,,,,,Gallien-Krueger MB150S ALT (Tone),,,,,"Bass,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
75406efd-46e6-4670-a8ff-aafdc6422346,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,c8f735c8-12ed-4666-bf5c-e2d302c398f9,4x10 NY410,,Amplitube Collection,,,,4x10 CAB,,,,,,"Bass,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
af5e415d-173a-48c3-ad7e-7690a4b94ba0,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,513194a9-ed9c-4280-a619-98621cd9147a,HiAmp,,Amplitube Collection,,,,(crunch) Fane Purple Back,Hiwatt DR103 Custom 100 ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
f4b64055-866d-4560-89c7-d99d687733e4,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,aa588b88-05f3-491c-9157-262b921c3011,4x12 HiAmp,,Amplitube Collection,,,,4x12 CAB,Hiwatt SE4123F TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
5ed14614-e67e-4635-bb15-78d31699a30b,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,2cc0bdbc-a0a3-4d40-b1f2-9ddbf893052e,Diode Overdrive,,Amplitube Collection,Harmonic Coloration,,,,Ibanez TS808 ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
a5fa32cd-5845-408a-8f92-b79de8462e73,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,2cc0bdbc-a0a3-4d40-b1f2-9ddbf893052e,X-DRIVE (Green Setting),,X-Gear (X-DRIVE),Harmonic Coloration,,,,Ibanez TS808 ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
1e2bcc8d-d64d-4f42-9575-3d7dc66a9343,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,9fcb82cf-f9e3-4172-984e-08449118e3b5,SVX-OD,,Amplitube SVX,Harmonic Coloration,,,,Ibanez TS9 TOP,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
e303e288-50b0-408a-9182-384a0198f674,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b5979244-1944-4cf3-a530-51f7257e3a0c,Wah 10,,Amplitube Collection,Modulation,,,,,,,,,"Guitar,Modeled,Stomp",effects:82257eff-56fc-40a1-b9cc-567c68a11861
0fcc542a-2e4f-4ab6-9b0a-9ea591875235,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,a4a01cf8-0865-4b0a-96fe-2418127b445b,California Red,,,,,,1x12 CAB (Speaker),JBL D120F ALT (Tone),,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
8403fb08-1706-430a-b127-dc5a1e5f8cd6,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,da7e41ed-c3e2-4b11-8bbf-fe9a518310e9,American J100,,Mesa/Boogie Collection,,,,1x12 CAB (Speaker),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
a275bc9f-2932-42e5-9915-ffd604212b95,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d3c5c1f2-b4c7-4dd1-87c4-62f9f031af92,American J40,,Mesa/Boogie Collection,,,,1x12 CAB (Speaker),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
7f78d524-058f-4645-9cc1-61e9a076506d,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ea957337-7661-4b19-b803-6b5fef449489,American 12K,,,,,,1x12 CAB (Speaker),Jensen C12K TOP,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
23c19d4c-ff27-4953-89b9-fbb5f412b549,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,1435eabc-0d2d-4295-89b5-41eb6eea65e3,American 12C,,,,,,1x12 CAB (Speaker),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
80631369-1107-4f56-993c-ee31aa215b4f,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,c839d55a-098a-46fa-8020-ebbaf0c0f9a2,American Alnico,,,,,,1x12 CAB (Speaker),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
6995dab1-8d32-4b8b-8875-add8b195e7bb,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,0eeee276-d1de-410b-8827-cf13d1e0df8b,JCA100H,,Jet City Collection,,,,(high-gain),,,,,,"Guitar,Modeled",effects:82257eff-56fc-40a1-b9cc-567c68a11861
